image_path,label,class_name
viola_dataset\images\image_1151.jpg,4,glass
viola_dataset\images\image_1152.jpg,4,glass
viola_dataset\images\image_1153.jpg,4,glass
viola_dataset\images\image_1154.jpg,4,glass
viola_dataset\images\image_1155.jpg,4,glass
viola_dataset\images\image_1156.jpg,4,glass
viola_dataset\images\image_1157.jpg,4,glass
viola_dataset\images\image_1158.jpg,4,glass
viola_dataset\images\image_1159.jpg,4,glass
viola_dataset\images\image_1160.jpg,4,glass
viola_dataset\images\image_1161.jpg,4,glass
viola_dataset\images\image_1162.jpg,4,glass
viola_dataset\images\image_1163.jpg,4,glass
viola_dataset\images\image_1164.jpg,4,glass
viola_dataset\images\image_1165.jpg,4,glass
viola_dataset\images\image_1166.jpg,4,glass
viola_dataset\images\image_1167.jpg,4,glass
viola_dataset\images\image_1168.jpg,4,glass
viola_dataset\images\image_1169.jpg,4,glass
viola_dataset\images\image_1170.jpg,4,glass
viola_dataset\images\image_1171.jpg,4,glass
viola_dataset\images\image_1172.jpg,4,glass
viola_dataset\images\image_1173.jpg,4,glass
viola_dataset\images\image_1174.jpg,4,glass
viola_dataset\images\image_1175.jpg,4,glass
viola_dataset\images\image_1176.jpg,4,glass
viola_dataset\images\image_1177.jpg,4,glass
viola_dataset\images\image_1178.jpg,4,glass
viola_dataset\images\image_1179.jpg,4,glass
viola_dataset\images\image_1180.jpg,4,glass
viola_dataset\images\image_1181.jpg,4,glass
viola_dataset\images\image_1182.jpg,4,glass
viola_dataset\images\image_1183.jpg,4,glass
viola_dataset\images\image_1184.jpg,4,glass
viola_dataset\images\image_1185.jpg,4,glass
viola_dataset\images\image_1186.jpg,4,glass
viola_dataset\images\image_1187.jpg,4,glass
viola_dataset\images\image_1188.jpg,4,glass
viola_dataset\images\image_1189.jpg,4,glass
viola_dataset\images\image_1190.jpg,4,glass
viola_dataset\images\image_1191.jpg,4,glass
viola_dataset\images\image_1192.jpg,4,glass
viola_dataset\images\image_1193.jpg,4,glass
viola_dataset\images\image_1194.jpg,4,glass
viola_dataset\images\image_1195.jpg,4,glass
viola_dataset\images\image_1196.jpg,4,glass
viola_dataset\images\image_1197.jpg,4,glass
viola_dataset\images\image_1198.jpg,4,glass
viola_dataset\images\image_1199.jpg,4,glass
viola_dataset\images\image_1200.jpg,4,glass
viola_dataset\images\image_1201.jpg,4,glass
viola_dataset\images\image_1202.jpg,4,glass
viola_dataset\images\image_1203.jpg,4,glass
viola_dataset\images\image_1204.jpg,4,glass
viola_dataset\images\image_1205.jpg,4,glass
viola_dataset\images\image_1206.jpg,4,glass
viola_dataset\images\image_1207.jpg,4,glass
viola_dataset\images\image_1208.jpg,4,glass
viola_dataset\images\image_1209.jpg,4,glass
viola_dataset\images\image_1210.jpg,4,glass
viola_dataset\images\image_1211.jpg,4,glass
viola_dataset\images\image_1212.jpg,4,glass
viola_dataset\images\image_1213.jpg,4,glass
viola_dataset\images\image_1214.jpg,4,glass
viola_dataset\images\image_1215.jpg,4,glass
viola_dataset\images\image_1216.jpg,4,glass
viola_dataset\images\image_1217.jpg,4,glass
viola_dataset\images\image_1218.jpg,4,glass
viola_dataset\images\image_1219.jpg,4,glass
viola_dataset\images\image_1220.jpg,4,glass
viola_dataset\images\image_1221.jpg,4,glass
viola_dataset\images\image_1222.jpg,4,glass
viola_dataset\images\image_1223.jpg,4,glass
viola_dataset\images\image_1224.jpg,4,glass
viola_dataset\images\image_1225.jpg,4,glass
viola_dataset\images\image_1226.jpg,4,glass
viola_dataset\images\image_1227.jpg,4,glass
viola_dataset\images\image_1228.jpg,4,glass
viola_dataset\images\image_1229.jpg,4,glass
viola_dataset\images\image_1230.jpg,4,glass
viola_dataset\images\image_1231.jpg,4,glass
viola_dataset\images\image_1232.jpg,4,glass
viola_dataset\images\image_1233.jpg,4,glass
viola_dataset\images\image_1234.jpg,4,glass
viola_dataset\images\image_1235.jpg,4,glass
viola_dataset\images\image_1236.jpg,4,glass
viola_dataset\images\image_1237.jpg,4,glass
viola_dataset\images\image_1238.jpg,4,glass
viola_dataset\images\image_1239.jpg,4,glass
viola_dataset\images\image_1240.jpg,4,glass
viola_dataset\images\image_1241.jpg,4,glass
viola_dataset\images\image_1242.jpg,4,glass
viola_dataset\images\image_1243.jpg,4,glass
viola_dataset\images\image_1244.jpg,4,glass
viola_dataset\images\image_1245.jpg,4,glass
viola_dataset\images\image_1246.jpg,4,glass
viola_dataset\images\image_1247.jpg,4,glass
viola_dataset\images\image_1248.jpg,4,glass
viola_dataset\images\image_1249.jpg,4,glass
viola_dataset\images\image_1250.jpg,4,glass
viola_dataset\images\image_1251.jpg,4,glass
viola_dataset\images\image_1252.jpg,4,glass
viola_dataset\images\image_1253.jpg,4,glass
viola_dataset\images\image_1254.jpg,4,glass
viola_dataset\images\image_1255.jpg,4,glass
viola_dataset\images\image_1256.jpg,4,glass
viola_dataset\images\image_1257.jpg,4,glass
viola_dataset\images\image_1258.jpg,4,glass
viola_dataset\images\image_1259.jpg,4,glass
viola_dataset\images\image_1260.jpg,4,glass
viola_dataset\images\image_1261.jpg,4,glass
viola_dataset\images\image_1262.jpg,4,glass
viola_dataset\images\image_1263.jpg,4,glass
viola_dataset\images\image_1264.jpg,4,glass
viola_dataset\images\image_1265.jpg,4,glass
viola_dataset\images\image_1266.jpg,4,glass
viola_dataset\images\image_1267.jpg,4,glass
viola_dataset\images\image_1268.jpg,4,glass
viola_dataset\images\image_1269.jpg,4,glass
viola_dataset\images\image_1270.jpg,4,glass
viola_dataset\images\image_1271.jpg,4,glass
viola_dataset\images\image_1272.jpg,4,glass
viola_dataset\images\image_1273.jpg,4,glass
viola_dataset\images\image_1274.jpg,4,glass
viola_dataset\images\image_1275.jpg,4,glass
viola_dataset\images\image_1276.jpg,4,glass
viola_dataset\images\image_1277.jpg,4,glass
viola_dataset\images\image_1278.jpg,4,glass
viola_dataset\images\image_1279.jpg,4,glass
viola_dataset\images\image_1280.jpg,4,glass
viola_dataset\images\image_1281.jpg,4,glass
viola_dataset\images\image_1282.jpg,4,glass
viola_dataset\images\image_1283.jpg,4,glass
viola_dataset\images\image_1284.jpg,4,glass
viola_dataset\images\image_1285.jpg,4,glass
viola_dataset\images\image_1286.jpg,4,glass
viola_dataset\images\image_1287.jpg,4,glass
viola_dataset\images\image_1288.jpg,4,glass
viola_dataset\images\image_1289.jpg,4,glass
viola_dataset\images\image_1290.jpg,4,glass
viola_dataset\images\image_1291.jpg,4,glass
viola_dataset\images\image_1292.jpg,4,glass
viola_dataset\images\image_1293.jpg,4,glass
viola_dataset\images\image_1294.jpg,4,glass
viola_dataset\images\image_1295.jpg,4,glass
viola_dataset\images\image_1296.jpg,4,glass
viola_dataset\images\image_1297.jpg,4,glass
viola_dataset\images\image_1298.jpg,4,glass
viola_dataset\images\image_1299.jpg,4,glass
viola_dataset\images\image_1300.jpg,4,glass
viola_dataset\images\image_1301.jpg,4,glass
viola_dataset\images\image_1302.jpg,4,glass
viola_dataset\images\image_1303.jpg,4,glass
viola_dataset\images\image_1304.jpg,4,glass
viola_dataset\images\image_1305.jpg,4,glass
viola_dataset\images\image_1306.jpg,4,glass
viola_dataset\images\image_1307.jpg,4,glass
viola_dataset\images\image_1308.jpg,4,glass
viola_dataset\images\image_1309.jpg,4,glass
viola_dataset\images\image_1310.jpg,4,glass
viola_dataset\images\image_1311.jpg,4,glass
viola_dataset\images\image_1312.jpg,4,glass
viola_dataset\images\image_1313.jpg,4,glass
viola_dataset\images\image_1314.jpg,4,glass
viola_dataset\images\image_1315.jpg,4,glass
viola_dataset\images\image_1316.jpg,4,glass
viola_dataset\images\image_1317.jpg,4,glass
viola_dataset\images\image_1318.jpg,4,glass
viola_dataset\images\image_1319.jpg,4,glass
viola_dataset\images\image_1320.jpg,4,glass
viola_dataset\images\image_1321.jpg,4,glass
viola_dataset\images\image_1322.jpg,4,glass
viola_dataset\images\image_1323.jpg,4,glass
viola_dataset\images\image_1324.jpg,4,glass
viola_dataset\images\image_1325.jpg,4,glass
viola_dataset\images\image_1326.jpg,4,glass
viola_dataset\images\image_1327.jpg,4,glass
viola_dataset\images\image_1328.jpg,4,glass
viola_dataset\images\image_1329.jpg,4,glass
viola_dataset\images\image_1330.jpg,4,glass
viola_dataset\images\image_1331.jpg,4,glass
viola_dataset\images\image_1332.jpg,4,glass
viola_dataset\images\image_1333.jpg,4,glass
viola_dataset\images\image_1334.jpg,4,glass
viola_dataset\images\image_1335.jpg,4,glass
viola_dataset\images\image_1336.jpg,4,glass
viola_dataset\images\image_1337.jpg,4,glass
viola_dataset\images\image_1338.jpg,4,glass
viola_dataset\images\image_1339.jpg,4,glass
viola_dataset\images\image_1340.jpg,4,glass
viola_dataset\images\image_1341.jpg,4,glass
viola_dataset\images\image_1342.jpg,4,glass
viola_dataset\images\image_1343.jpg,4,glass
viola_dataset\images\image_1344.jpg,4,glass
viola_dataset\images\image_1345.jpg,4,glass
viola_dataset\images\image_1346.jpg,4,glass
viola_dataset\images\image_1347.jpg,4,glass
viola_dataset\images\image_1348.jpg,4,glass
viola_dataset\images\image_1349.jpg,4,glass
viola_dataset\images\image_1350.jpg,4,glass
viola_dataset\images\image_1351.jpg,4,glass
viola_dataset\images\image_1352.jpg,4,glass
viola_dataset\images\image_1353.jpg,4,glass
viola_dataset\images\image_1354.jpg,4,glass
viola_dataset\images\image_1355.jpg,4,glass
viola_dataset\images\image_1356.jpg,4,glass
viola_dataset\images\image_1357.jpg,4,glass
viola_dataset\images\image_1358.jpg,4,glass
viola_dataset\images\image_1359.jpg,4,glass
viola_dataset\images\image_1360.jpg,4,glass
viola_dataset\images\image_1361.jpg,4,glass
viola_dataset\images\image_1362.jpg,4,glass
viola_dataset\images\image_1363.jpg,4,glass
viola_dataset\images\image_1364.jpg,4,glass
viola_dataset\images\image_1365.jpg,4,glass
viola_dataset\images\image_1366.jpg,4,glass
viola_dataset\images\image_1367.jpg,4,glass
viola_dataset\images\image_1368.jpg,4,glass
viola_dataset\images\image_1369.jpg,4,glass
viola_dataset\images\image_1370.jpg,4,glass
viola_dataset\images\image_1371.jpg,4,glass
viola_dataset\images\image_1372.jpg,4,glass
viola_dataset\images\image_1373.jpg,4,glass
viola_dataset\images\image_1374.jpg,4,glass
viola_dataset\images\image_1375.jpg,4,glass
viola_dataset\images\image_1376.jpg,4,glass
viola_dataset\images\image_1377.jpg,4,glass
viola_dataset\images\image_1378.jpg,4,glass
viola_dataset\images\image_1379.jpg,4,glass
viola_dataset\images\image_1380.jpg,4,glass
viola_dataset\images\image_1381.jpg,4,glass
viola_dataset\images\image_1382.jpg,4,glass
viola_dataset\images\image_1383.jpg,4,glass
viola_dataset\images\image_1384.jpg,4,glass
viola_dataset\images\image_1385.jpg,4,glass
viola_dataset\images\image_1386.jpg,4,glass
viola_dataset\images\image_1387.jpg,4,glass
viola_dataset\images\image_1388.jpg,4,glass
viola_dataset\images\image_1389.jpg,4,glass
viola_dataset\images\image_1390.jpg,4,glass
viola_dataset\images\image_1391.jpg,4,glass
viola_dataset\images\image_1392.jpg,4,glass
viola_dataset\images\image_1393.jpg,4,glass
viola_dataset\images\image_1394.jpg,4,glass
viola_dataset\images\image_1395.jpg,4,glass
viola_dataset\images\image_1396.jpg,4,glass
viola_dataset\images\image_1397.jpg,4,glass
viola_dataset\images\image_1398.jpg,4,glass
viola_dataset\images\image_1399.jpg,4,glass
viola_dataset\images\image_1400.jpg,4,glass
viola_dataset\images\image_1401.jpg,4,glass
viola_dataset\images\image_1402.jpg,4,glass
viola_dataset\images\image_1403.jpg,4,glass
viola_dataset\images\image_1404.jpg,4,glass
viola_dataset\images\image_1405.jpg,4,glass
viola_dataset\images\image_1406.jpg,4,glass
viola_dataset\images\image_1407.jpg,5,hard_plastic
viola_dataset\images\image_1408.jpg,5,hard_plastic
viola_dataset\images\image_1409.jpg,5,hard_plastic
viola_dataset\images\image_1410.jpg,5,hard_plastic
viola_dataset\images\image_1411.jpg,5,hard_plastic
viola_dataset\images\image_1412.jpg,5,hard_plastic
viola_dataset\images\image_1413.jpg,5,hard_plastic
viola_dataset\images\image_1414.jpg,5,hard_plastic
viola_dataset\images\image_1415.jpg,5,hard_plastic
viola_dataset\images\image_1416.jpg,5,hard_plastic
viola_dataset\images\image_1417.jpg,5,hard_plastic
viola_dataset\images\image_1418.jpg,5,hard_plastic
viola_dataset\images\image_1419.jpg,5,hard_plastic
viola_dataset\images\image_1420.jpg,5,hard_plastic
viola_dataset\images\image_1421.jpg,5,hard_plastic
viola_dataset\images\image_1422.jpg,5,hard_plastic
viola_dataset\images\image_1423.jpg,5,hard_plastic
viola_dataset\images\image_1424.jpg,5,hard_plastic
viola_dataset\images\image_1425.jpg,5,hard_plastic
viola_dataset\images\image_1426.jpg,5,hard_plastic
viola_dataset\images\image_1427.jpg,5,hard_plastic
viola_dataset\images\image_1428.jpg,5,hard_plastic
viola_dataset\images\image_1429.jpg,5,hard_plastic
viola_dataset\images\image_1430.jpg,5,hard_plastic
viola_dataset\images\image_1431.jpg,5,hard_plastic
viola_dataset\images\image_1432.jpg,5,hard_plastic
viola_dataset\images\image_1433.jpg,5,hard_plastic
viola_dataset\images\image_1434.jpg,5,hard_plastic
viola_dataset\images\image_1435.jpg,5,hard_plastic
viola_dataset\images\image_1436.jpg,5,hard_plastic
viola_dataset\images\image_1437.jpg,5,hard_plastic
viola_dataset\images\image_1438.jpg,5,hard_plastic
viola_dataset\images\image_1439.jpg,5,hard_plastic
viola_dataset\images\image_1440.jpg,5,hard_plastic
viola_dataset\images\image_1441.jpg,5,hard_plastic
viola_dataset\images\image_1442.jpg,5,hard_plastic
viola_dataset\images\image_1443.jpg,5,hard_plastic
viola_dataset\images\image_1444.jpg,5,hard_plastic
viola_dataset\images\image_1445.jpg,5,hard_plastic
viola_dataset\images\image_1446.jpg,5,hard_plastic
viola_dataset\images\image_1447.jpg,5,hard_plastic
viola_dataset\images\image_1448.jpg,5,hard_plastic
viola_dataset\images\image_1449.jpg,5,hard_plastic
viola_dataset\images\image_1450.jpg,5,hard_plastic
viola_dataset\images\image_1451.jpg,5,hard_plastic
viola_dataset\images\image_1452.jpg,5,hard_plastic
viola_dataset\images\image_1453.jpg,5,hard_plastic
viola_dataset\images\image_1454.jpg,5,hard_plastic
viola_dataset\images\image_1455.jpg,5,hard_plastic
viola_dataset\images\image_1456.jpg,5,hard_plastic
viola_dataset\images\image_1457.jpg,5,hard_plastic
viola_dataset\images\image_1458.jpg,5,hard_plastic
viola_dataset\images\image_1459.jpg,5,hard_plastic
viola_dataset\images\image_1460.jpg,5,hard_plastic
viola_dataset\images\image_1461.jpg,5,hard_plastic
viola_dataset\images\image_1462.jpg,5,hard_plastic
viola_dataset\images\image_1463.jpg,5,hard_plastic
viola_dataset\images\image_1464.jpg,5,hard_plastic
viola_dataset\images\image_1465.jpg,5,hard_plastic
viola_dataset\images\image_1466.jpg,5,hard_plastic
viola_dataset\images\image_1467.jpg,5,hard_plastic
viola_dataset\images\image_1468.jpg,5,hard_plastic
viola_dataset\images\image_1469.jpg,5,hard_plastic
viola_dataset\images\image_1470.jpg,5,hard_plastic
viola_dataset\images\image_1471.jpg,5,hard_plastic
viola_dataset\images\image_1472.jpg,5,hard_plastic
viola_dataset\images\image_1473.jpg,5,hard_plastic
viola_dataset\images\image_1474.jpg,5,hard_plastic
viola_dataset\images\image_1475.jpg,5,hard_plastic
viola_dataset\images\image_1476.jpg,5,hard_plastic
viola_dataset\images\image_1477.jpg,5,hard_plastic
viola_dataset\images\image_1478.jpg,5,hard_plastic
viola_dataset\images\image_1479.jpg,5,hard_plastic
viola_dataset\images\image_1480.jpg,5,hard_plastic
viola_dataset\images\image_1481.jpg,5,hard_plastic
viola_dataset\images\image_1482.jpg,5,hard_plastic
viola_dataset\images\image_1483.jpg,5,hard_plastic
viola_dataset\images\image_1484.jpg,5,hard_plastic
viola_dataset\images\image_1485.jpg,5,hard_plastic
viola_dataset\images\image_1486.jpg,5,hard_plastic
viola_dataset\images\image_1487.jpg,5,hard_plastic
viola_dataset\images\image_1488.jpg,5,hard_plastic
viola_dataset\images\image_1489.jpg,5,hard_plastic
viola_dataset\images\image_1490.jpg,5,hard_plastic
viola_dataset\images\image_1491.jpg,5,hard_plastic
viola_dataset\images\image_1492.jpg,5,hard_plastic
viola_dataset\images\image_1493.jpg,5,hard_plastic
viola_dataset\images\image_1494.jpg,5,hard_plastic
viola_dataset\images\image_1495.jpg,5,hard_plastic
viola_dataset\images\image_1496.jpg,5,hard_plastic
viola_dataset\images\image_1497.jpg,5,hard_plastic
viola_dataset\images\image_1498.jpg,5,hard_plastic
viola_dataset\images\image_1499.jpg,5,hard_plastic
viola_dataset\images\image_1500.jpg,5,hard_plastic
viola_dataset\images\image_1501.jpg,5,hard_plastic
viola_dataset\images\image_1502.jpg,5,hard_plastic
viola_dataset\images\image_1503.jpg,5,hard_plastic
viola_dataset\images\image_1504.jpg,5,hard_plastic
viola_dataset\images\image_1505.jpg,5,hard_plastic
viola_dataset\images\image_1506.jpg,5,hard_plastic
viola_dataset\images\image_1507.jpg,5,hard_plastic
viola_dataset\images\image_1508.jpg,5,hard_plastic
viola_dataset\images\image_1509.jpg,5,hard_plastic
viola_dataset\images\image_1510.jpg,5,hard_plastic
viola_dataset\images\image_1511.jpg,5,hard_plastic
viola_dataset\images\image_1512.jpg,5,hard_plastic
viola_dataset\images\image_1513.jpg,5,hard_plastic
viola_dataset\images\image_1514.jpg,5,hard_plastic
viola_dataset\images\image_1515.jpg,5,hard_plastic
viola_dataset\images\image_1516.jpg,5,hard_plastic
viola_dataset\images\image_1517.jpg,5,hard_plastic
viola_dataset\images\image_1518.jpg,5,hard_plastic
viola_dataset\images\image_1519.jpg,5,hard_plastic
viola_dataset\images\image_1520.jpg,5,hard_plastic
viola_dataset\images\image_1521.jpg,5,hard_plastic
viola_dataset\images\image_1522.jpg,5,hard_plastic
viola_dataset\images\image_1523.jpg,5,hard_plastic
viola_dataset\images\image_1524.jpg,5,hard_plastic
viola_dataset\images\image_1525.jpg,5,hard_plastic
viola_dataset\images\image_1526.jpg,5,hard_plastic
viola_dataset\images\image_1527.jpg,5,hard_plastic
viola_dataset\images\image_1528.jpg,5,hard_plastic
viola_dataset\images\image_1529.jpg,5,hard_plastic
viola_dataset\images\image_1530.jpg,5,hard_plastic
viola_dataset\images\image_1531.jpg,5,hard_plastic
viola_dataset\images\image_1532.jpg,5,hard_plastic
viola_dataset\images\image_1533.jpg,5,hard_plastic
viola_dataset\images\image_1534.jpg,5,hard_plastic
viola_dataset\images\image_1535.jpg,5,hard_plastic
viola_dataset\images\image_1536.jpg,5,hard_plastic
viola_dataset\images\image_1537.jpg,5,hard_plastic
viola_dataset\images\image_1538.jpg,5,hard_plastic
viola_dataset\images\image_1539.jpg,5,hard_plastic
viola_dataset\images\image_1540.jpg,5,hard_plastic
viola_dataset\images\image_1541.jpg,5,hard_plastic
viola_dataset\images\image_1542.jpg,5,hard_plastic
viola_dataset\images\image_1543.jpg,5,hard_plastic
viola_dataset\images\image_1544.jpg,5,hard_plastic
viola_dataset\images\image_1545.jpg,5,hard_plastic
viola_dataset\images\image_1546.jpg,5,hard_plastic
viola_dataset\images\image_1547.jpg,5,hard_plastic
viola_dataset\images\image_1548.jpg,5,hard_plastic
viola_dataset\images\image_1549.jpg,5,hard_plastic
viola_dataset\images\image_1550.jpg,5,hard_plastic
viola_dataset\images\image_1551.jpg,5,hard_plastic
viola_dataset\images\image_1552.jpg,5,hard_plastic
viola_dataset\images\image_1553.jpg,5,hard_plastic
viola_dataset\images\image_1554.jpg,5,hard_plastic
viola_dataset\images\image_1555.jpg,5,hard_plastic
viola_dataset\images\image_1556.jpg,5,hard_plastic
viola_dataset\images\image_1557.jpg,5,hard_plastic
viola_dataset\images\image_1558.jpg,5,hard_plastic
viola_dataset\images\image_1559.jpg,5,hard_plastic
viola_dataset\images\image_1560.jpg,5,hard_plastic
viola_dataset\images\image_1561.jpg,5,hard_plastic
viola_dataset\images\image_1562.jpg,5,hard_plastic
viola_dataset\images\image_1563.jpg,5,hard_plastic
viola_dataset\images\image_1564.jpg,5,hard_plastic
viola_dataset\images\image_1565.jpg,5,hard_plastic
viola_dataset\images\image_1566.jpg,5,hard_plastic
viola_dataset\images\image_1567.jpg,5,hard_plastic
viola_dataset\images\image_1568.jpg,5,hard_plastic
viola_dataset\images\image_1569.jpg,5,hard_plastic
viola_dataset\images\image_1570.jpg,5,hard_plastic
viola_dataset\images\image_1571.jpg,5,hard_plastic
viola_dataset\images\image_1572.jpg,5,hard_plastic
viola_dataset\images\image_1573.jpg,5,hard_plastic
viola_dataset\images\image_1574.jpg,5,hard_plastic
viola_dataset\images\image_1575.jpg,5,hard_plastic
viola_dataset\images\image_1576.jpg,5,hard_plastic
viola_dataset\images\image_1577.jpg,5,hard_plastic
viola_dataset\images\image_1578.jpg,5,hard_plastic
viola_dataset\images\image_1579.jpg,5,hard_plastic
viola_dataset\images\image_1580.jpg,5,hard_plastic
viola_dataset\images\image_1581.jpg,5,hard_plastic
viola_dataset\images\image_1582.jpg,5,hard_plastic
viola_dataset\images\image_1583.jpg,5,hard_plastic
viola_dataset\images\image_1584.jpg,5,hard_plastic
viola_dataset\images\image_1585.jpg,5,hard_plastic
viola_dataset\images\image_1586.jpg,5,hard_plastic
viola_dataset\images\image_1587.jpg,5,hard_plastic
viola_dataset\images\image_1588.jpg,5,hard_plastic
viola_dataset\images\image_1589.jpg,5,hard_plastic
viola_dataset\images\image_1590.jpg,5,hard_plastic
viola_dataset\images\image_1591.jpg,5,hard_plastic
viola_dataset\images\image_1592.jpg,5,hard_plastic
viola_dataset\images\image_1593.jpg,5,hard_plastic
viola_dataset\images\image_1594.jpg,5,hard_plastic
viola_dataset\images\image_1595.jpg,5,hard_plastic
viola_dataset\images\image_1596.jpg,5,hard_plastic
viola_dataset\images\image_1597.jpg,5,hard_plastic
viola_dataset\images\image_1598.jpg,5,hard_plastic
viola_dataset\images\image_1599.jpg,5,hard_plastic
viola_dataset\images\image_1600.jpg,5,hard_plastic
viola_dataset\images\image_1601.jpg,5,hard_plastic
viola_dataset\images\image_1602.jpg,5,hard_plastic
viola_dataset\images\image_1603.jpg,5,hard_plastic
viola_dataset\images\image_1604.jpg,5,hard_plastic
viola_dataset\images\image_1605.jpg,5,hard_plastic
viola_dataset\images\image_1606.jpg,5,hard_plastic
viola_dataset\images\image_1607.jpg,5,hard_plastic
viola_dataset\images\image_1608.jpg,5,hard_plastic
viola_dataset\images\image_1609.jpg,5,hard_plastic
viola_dataset\images\image_1610.jpg,5,hard_plastic
viola_dataset\images\image_1611.jpg,5,hard_plastic
viola_dataset\images\image_1612.jpg,5,hard_plastic
viola_dataset\images\image_1613.jpg,5,hard_plastic
viola_dataset\images\image_1614.jpg,5,hard_plastic
viola_dataset\images\image_1615.jpg,5,hard_plastic
viola_dataset\images\image_1616.jpg,5,hard_plastic
viola_dataset\images\image_1617.jpg,5,hard_plastic
viola_dataset\images\image_1618.jpg,5,hard_plastic
viola_dataset\images\image_1619.jpg,5,hard_plastic
viola_dataset\images\image_1620.jpg,5,hard_plastic
viola_dataset\images\image_1621.jpg,5,hard_plastic
viola_dataset\images\image_1622.jpg,5,hard_plastic
viola_dataset\images\image_1623.jpg,5,hard_plastic
viola_dataset\images\image_1624.jpg,5,hard_plastic
viola_dataset\images\image_1625.jpg,5,hard_plastic
viola_dataset\images\image_1626.jpg,5,hard_plastic
viola_dataset\images\image_1627.jpg,5,hard_plastic
viola_dataset\images\image_1628.jpg,5,hard_plastic
viola_dataset\images\image_1629.jpg,5,hard_plastic
viola_dataset\images\image_1630.jpg,5,hard_plastic
viola_dataset\images\image_1631.jpg,5,hard_plastic
viola_dataset\images\image_1632.jpg,5,hard_plastic
viola_dataset\images\image_1633.jpg,5,hard_plastic
viola_dataset\images\image_1634.jpg,5,hard_plastic
viola_dataset\images\image_1635.jpg,5,hard_plastic
viola_dataset\images\image_1636.jpg,5,hard_plastic
viola_dataset\images\image_1637.jpg,5,hard_plastic
viola_dataset\images\image_1638.jpg,5,hard_plastic
viola_dataset\images\image_1639.jpg,5,hard_plastic
viola_dataset\images\image_1640.jpg,5,hard_plastic
viola_dataset\images\image_1641.jpg,5,hard_plastic
viola_dataset\images\image_1642.jpg,5,hard_plastic
viola_dataset\images\image_1643.jpg,5,hard_plastic
viola_dataset\images\image_1644.jpg,5,hard_plastic
viola_dataset\images\image_1645.jpg,5,hard_plastic
viola_dataset\images\image_1646.jpg,5,hard_plastic
viola_dataset\images\image_1647.jpg,5,hard_plastic
viola_dataset\images\image_1648.jpg,5,hard_plastic
viola_dataset\images\image_1649.jpg,5,hard_plastic
viola_dataset\images\image_1650.jpg,5,hard_plastic
viola_dataset\images\image_1651.jpg,5,hard_plastic
viola_dataset\images\image_1652.jpg,5,hard_plastic
viola_dataset\images\image_1653.jpg,5,hard_plastic
viola_dataset\images\image_1654.jpg,5,hard_plastic
viola_dataset\images\image_1655.jpg,5,hard_plastic
viola_dataset\images\image_1656.jpg,5,hard_plastic
viola_dataset\images\image_1657.jpg,5,hard_plastic
viola_dataset\images\image_1658.jpg,5,hard_plastic
viola_dataset\images\image_1659.jpg,5,hard_plastic
viola_dataset\images\image_1660.jpg,5,hard_plastic
viola_dataset\images\image_1661.jpg,5,hard_plastic
viola_dataset\images\image_1662.jpg,5,hard_plastic
viola_dataset\images\image_1663.jpg,5,hard_plastic
viola_dataset\images\image_1664.jpg,5,hard_plastic
viola_dataset\images\image_1665.jpg,5,hard_plastic
viola_dataset\images\image_1666.jpg,5,hard_plastic
viola_dataset\images\image_1667.jpg,5,hard_plastic
viola_dataset\images\image_1668.jpg,5,hard_plastic
viola_dataset\images\image_1669.jpg,5,hard_plastic
viola_dataset\images\image_1670.jpg,5,hard_plastic
viola_dataset\images\image_1671.jpg,5,hard_plastic
viola_dataset\images\image_1672.jpg,5,hard_plastic
viola_dataset\images\image_1673.jpg,5,hard_plastic
viola_dataset\images\image_1674.jpg,5,hard_plastic
viola_dataset\images\image_1675.jpg,5,hard_plastic
viola_dataset\images\image_1676.jpg,5,hard_plastic
viola_dataset\images\image_1677.jpg,5,hard_plastic
viola_dataset\images\image_1678.jpg,5,hard_plastic
viola_dataset\images\image_1679.jpg,5,hard_plastic
viola_dataset\images\image_1680.jpg,5,hard_plastic
viola_dataset\images\image_1681.jpg,5,hard_plastic
viola_dataset\images\image_1682.jpg,5,hard_plastic
viola_dataset\images\image_1683.jpg,5,hard_plastic
viola_dataset\images\image_1684.jpg,5,hard_plastic
viola_dataset\images\image_1685.jpg,5,hard_plastic
viola_dataset\images\image_1686.jpg,5,hard_plastic
viola_dataset\images\image_1687.jpg,7,paper_towel
viola_dataset\images\image_1688.jpg,7,paper_towel
viola_dataset\images\image_1689.jpg,7,paper_towel
viola_dataset\images\image_1690.jpg,7,paper_towel
viola_dataset\images\image_1691.jpg,7,paper_towel
viola_dataset\images\image_1692.jpg,7,paper_towel
viola_dataset\images\image_1693.jpg,7,paper_towel
viola_dataset\images\image_1694.jpg,7,paper_towel
viola_dataset\images\image_1695.jpg,7,paper_towel
viola_dataset\images\image_1696.jpg,7,paper_towel
viola_dataset\images\image_1697.jpg,7,paper_towel
viola_dataset\images\image_1698.jpg,7,paper_towel
viola_dataset\images\image_1699.jpg,7,paper_towel
viola_dataset\images\image_1700.jpg,7,paper_towel
viola_dataset\images\image_1701.jpg,7,paper_towel
viola_dataset\images\image_1702.jpg,7,paper_towel
viola_dataset\images\image_1703.jpg,7,paper_towel
viola_dataset\images\image_1704.jpg,7,paper_towel
viola_dataset\images\image_1705.jpg,7,paper_towel
viola_dataset\images\image_1706.jpg,7,paper_towel
